x,y,timestamp
0.42,-1.08,Fri Nov 22 07:48:47 2024
0.42,-1.1,Fri Nov 22 07:48:47 2024
0.41,-1.11,Fri Nov 22 07:48:47 2024
0.4,-1.12,Fri Nov 22 07:48:48 2024
0.39,-1.14,Fri Nov 22 07:48:48 2024
0.38,-1.15,Fri Nov 22 07:48:48 2024
0.38,-1.17,Fri Nov 22 07:48:48 2024
0.37,-1.18,Fri Nov 22 07:48:48 2024
0.37,-1.18,Fri Nov 22 07:48:48 2024
0.36,-1.19,Fri Nov 22 07:48:48 2024
0.36,-1.2,Fri Nov 22 07:48:48 2024
0.35,-1.2,Fri Nov 22 07:48:48 2024
0.35,-1.2,Fri Nov 22 07:48:48 2024
0.35,-1.2,Fri Nov 22 07:48:49 2024
0.35,-1.2,Fri Nov 22 07:48:49 2024
0.35,-1.2,Fri Nov 22 07:48:49 2024
0.35,-1.2,Fri Nov 22 07:48:49 2024
0.35,-1.2,Fri Nov 22 07:48:49 2024
0.35,-1.2,Fri Nov 22 07:48:49 2024
0.35,-1.2,Fri Nov 22 07:48:49 2024
0.35,-1.2,Fri Nov 22 07:48:50 2024
0.35,-1.21,Fri Nov 22 07:48:50 2024
0.35,-1.21,Fri Nov 22 07:48:50 2024
0.35,-1.21,Fri Nov 22 07:48:50 2024
0.35,-1.21,Fri Nov 22 07:48:50 2024
0.35,-1.21,Fri Nov 22 07:48:50 2024
0.35,-1.21,Fri Nov 22 07:48:50 2024
0.34,-1.21,Fri Nov 22 07:48:50 2024
0.34,-1.22,Fri Nov 22 07:48:51 2024
0.34,-1.22,Fri Nov 22 07:48:51 2024
0.34,-1.22,Fri Nov 22 07:48:51 2024
0.33,-1.22,Fri Nov 22 07:48:51 2024
0.33,-1.23,Fri Nov 22 07:48:51 2024
0.33,-1.23,Fri Nov 22 07:48:51 2024
